Subcorp	\Filename	ID	Start	End	Text	Comment	Role	ParentID	doc_completeness	prosub	1st	2nd	address
2005	2005-Selangor2.txt	1	9	21	Puan Shelina					1	0	1	0
2005	2005-Selangor2.txt	5	55	59	Saya					1	1	0	0
2005	2005-Selangor2.txt	6	194	198	Saya					1	1	0	0
2005	2005-Selangor2.txt	2	300	312	Puan Shelina					1	0	1	0
2005	2005-Selangor2.txt	45	336	337	I					1	1	0	0
2005	2005-Selangor2.txt	46	526	527	I					1	1	0	0
2005	2005-Selangor2.txt	7	585	589	kita					1	1	0	0
2005	2005-Selangor2.txt	47	656	657	I					1	1	0	0
2005	2005-Selangor2.txt	8	928	929	I					1	1	0	0
2005	2005-Selangor2.txt	9	984	988	kita					1	1	0	0
2005	2005-Selangor2.txt	48	1052	1053	I					1	1	0	0
2005	2005-Selangor2.txt	10	1078	1079	I					1	1	0	0
2005	2005-Selangor2.txt	11	1108	1109	I					1	1	0	0
2005	2005-Selangor2.txt	12	1328	1329	I					1	1	0	0
2005	2005-Selangor2.txt	13	1601	1602	I					1	1	0	0
2005	2005-Selangor2.txt	14	1645	1646	I					1	1	0	0
2005	2005-Selangor2.txt	15	1777	1778	I					1	1	0	0
2005	2005-Selangor2.txt	16	1938	1939	I					1	1	0	0
2005	2005-Selangor2.txt	17	2055	2056	I					1	1	0	0
2005	2005-Selangor2.txt	18	2178	2179	I					1	1	0	0
2005	2005-Selangor2.txt	19	2242	2243	I					1	1	0	0
2005	2005-Selangor2.txt	20	2435	2436	I					1	1	0	0
2005	2005-Selangor2.txt	49	2467	2474	Shelina					1	0	1	0
2005	2005-Selangor2.txt	3	2513	2517	saya					1	1	0	0
2005	2005-Selangor2.txt	21	2996	2997	I					1	1	0	0
2005	2005-Selangor2.txt	50	3019	3020	I					1	1	0	0
2005	2005-Selangor2.txt	22	3157	3161	puan					1	0	1	0
2005	2005-Selangor2.txt	23	3168	3169	I					1	1	0	0
2005	2005-Selangor2.txt	4	3303	3304	I					1	1	0	0
2005	2005-Selangor2.txt	24	3523	3524	I					1	1	0	0
2005	2005-Selangor2.txt	25	3554	3555	I					1	1	0	0
2005	2005-Selangor2.txt	26	3892	3904	Puan Shelina					1	0	0	1
2005	2005-Selangor2.txt	27	3966	3969	you					1	0	1	0
2005	2005-Selangor2.txt	51	4035	4039	Saya					1	1	0	0
2005	2005-Selangor2.txt	52	4076	4080	saya					1	1	0	0
2005	2005-Selangor2.txt	28	4778	4782	kita					1	1	0	0
2005	2005-Selangor2.txt	53	4823	4827	kita					1	1	0	0
2005	2005-Selangor2.txt	54	4869	4873	kita					1	1	0	0
2005	2005-Selangor2.txt	55	4913	4917	kita					1	1	0	0
2005	2005-Selangor2.txt	56	5155	5159	kita					1	1	0	0
2005	2005-Selangor2.txt	57	5471	5475	kita					1	1	0	0
2005	2005-Selangor2.txt	58	5985	5989	Kita					1	1	0	0
2005	2005-Selangor2.txt	59	6052	6056	kita					1	1	0	0
2005	2005-Selangor2.txt	60	6099	6103	saya					1	1	0	0
2005	2005-Selangor2.txt	61	6654	6657	you					1	0	1	0
2005	2005-Selangor2.txt	29	6986	6990	kita					1	1	0	0
2005	2005-Selangor2.txt	62	8293	8296	you					1	0	1	0
2005	2005-Selangor2.txt	63	8312	8315	you					1	0	1	0
2005	2005-Selangor2.txt	30	8440	8442	15					1	0	1	0
2005	2005-Selangor2.txt	31	8604	8607	you					1	0	1	0
2005	2005-Selangor2.txt	32	9175	9179	awak					1	0	1	0
2005	2005-Selangor2.txt	64	9181	9185	awak					1	0	1	0
2005	2005-Selangor2.txt	65	9203	9207	awak					1	0	1	0
2005	2005-Selangor2.txt	66	9226	9230	Kita					1	1	0	0
2005	2005-Selangor2.txt	67	9244	9248	kita					1	1	0	0
2005	2005-Selangor2.txt	68	9267	9271	kita					1	1	0	0
2005	2005-Selangor2.txt	33	9366	9370	kita					1	1	0	0
2005	2005-Selangor2.txt	34	9391	9395	kita					1	1	0	0
2005	2005-Selangor2.txt	35	9414	9418	kita					1	1	0	0
2005	2005-Selangor2.txt	69	9437	9441	kita					1	1	0	0
2005	2005-Selangor2.txt	70	9589	9593	awak					1	0	1	0
2005	2005-Selangor2.txt	71	10476	10480	awak					1	0	1	0
2005	2005-Selangor2.txt	72	10505	10509	awak					1	0	1	0
2005	2005-Selangor2.txt	73	10521	10525	Saya					1	1	0	0
2005	2005-Selangor2.txt	74	10538	10542	saya					1	1	0	0
2005	2005-Selangor2.txt	75	10561	10565	saya					1	1	0	0
2005	2005-Selangor2.txt	76	10615	10619	Saya					1	0	0	0
2005	2005-Selangor2.txt	77	10684	10688	saya					1	1	0	0
2005	2005-Selangor2.txt	78	10703	10707	saya					1	0	0	0
2005	2005-Selangor2.txt	36	10763	10767	saya					1	1	0	0
2005	2005-Selangor2.txt	37	10889	10893	awak					1	0	1	0
2005	2005-Selangor2.txt	79	10918	10922	saya					1	1	0	0
2005	2005-Selangor2.txt	80	10955	10959	Saya					1	1	0	0
2005	2005-Selangor2.txt	81	10980	10984	saya					1	1	0	0
2005	2005-Selangor2.txt	82	11025	11029	saya					1	1	0	0
2005	2005-Selangor2.txt	83	11109	11113	saya					1	1	0	0
2005	2005-Selangor2.txt	84	11145	11149	saya					1	1	0	0
2005	2005-Selangor2.txt	38	11444	11448	saya					1	1	0	0
2005	2005-Selangor2.txt	39	11480	11484	saya					1	1	0	0
2005	2005-Selangor2.txt	40	11519	11523	awak					1	0	1	0
2005	2005-Selangor2.txt	85	11664	11668	kita					1	1	0	0
2005	2005-Selangor2.txt	86	11855	11859	kita					1	1	0	0
2005	2005-Selangor2.txt	87	11872	11876	kita					1	1	0	0
2005	2005-Selangor2.txt	88	11902	11906	kita					1	1	0	0
2005	2005-Selangor2.txt	89	11919	11923	kita					1	1	0	0
2005	2005-Selangor2.txt	90	12059	12063	kita					1	1	0	0
2005	2005-Selangor2.txt	91	12650	12654	Saya					1	1	0	0
2005	2005-Selangor2.txt	92	12668	12672	saya					1	1	0	0
2005	2005-Selangor2.txt	93	12697	12701	saya					1	1	0	0
2005	2005-Selangor2.txt	94	12861	12865	Saya					1	1	0	0
2005	2005-Selangor2.txt	41	13613	13617	kami					1	1	0	0
2005	2005-Selangor2.txt	42	13700	13704	kita					1	1	0	0
2005	2005-Selangor2.txt	95	13805	13809	Saya					1	1	0	0
2005	2005-Selangor2.txt	96	13835	13839	saya					1	1	0	0
2005	2005-Selangor2.txt	43	14056	14060						1	1	0	0
2005	2005-Selangor2.txt	44	14086	14090						1	1	0	0
