Subcorp	Filename	ID	Start	End	Text	Comment	Role	ParentID	doc_completeness	prodrop	1st_S	1st_DO	1st_IO	1st_P	2nd_S	2nd_DO	2nd_IO	2nd_P	3rd_S	3rd_DO	3rd_IO	3rd_P
Texts	2003-62.txt	2	63	66	nak					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-62.txt	2	38	45	Setakat					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-62.txt	3	79	85	Kurang					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-62.txt	3	86	93	lagilah					1	0	0	0	0	0	0	0	0	0	1	0	0
Texts	2003-62.txt	4	105	110	tolak					1	0	0	0	0	0	0	0	0	0	0	0	1
Texts	2003-62.txt	5	152	156	laku					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-62.txt	6	184	187	Tak					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-62.txt	8	324	327	nak					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-62.txt	8	338	339	,					1	0	0	0	0	0	0	0	0	0	1	0	0
Texts	2003-62.txt	8	357	362	murah					1	0	0	0	0	0	0	1	0	0	0	0	0
Texts	2003-62.txt	8	340	345	boleh					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-62.txt	10	436	439	nak					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-62.txt	10	440	447	sehelai					1	0	0	0	0	0	0	0	0	0	0	1	0
Texts	2003-62.txt	10	448	454	kurang					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-62.txt	10	472	475	nak					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-62.txt	10	476	482	banyak					1	0	0	0	0	0	0	0	0	0	1	0	0
Texts	2003-62.txt	10	483	489	kurang					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-62.txt	10	490	496	banyak					1	0	0	0	0	0	0	0	0	0	1	0	0
Texts	2003-62.txt	10	509	514	harga					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-62.txt	10	405	410	letak					1	0	0	0	0	0	0	0	0	0	0	0	1
Texts	2003-62.txt	10	455	460	sikit					1	0	0	0	0	0	0	0	0	0	1	0	0
Texts	2003-62.txt	11	539	545	berapa					1	0	0	0	0	0	0	0	0	0	0	0	1
Texts	2003-62.txt	12	564	568	kita					1	0	0	0	0	0	0	0	0	0	0	0	1
Texts	2003-62.txt	12	609	614	habis					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-62.txt	12	622	627	empat					1	0	0	0	0	0	0	0	0	0	1	0	0
Texts	2003-62.txt	12	603	607	sini					1	0	0	0	0	0	0	0	0	0	1	0	0
Texts	2003-62.txt	14	686	690	pada					1	0	0	0	0	0	0	0	0	0	1	0	0
Texts	2003-62.txt	14	667	672	tidak					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-62.txt	15	736	742	kurang					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-62.txt	15	720	723	dua					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-62.txt	15	743	746	dua					1	0	0	0	0	0	0	0	0	0	1	0	0
Texts	2003-62.txt	16	761	769	Genaplah					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-62.txt	17	776	779	Tak					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-62.txt	18	792	795	Dua					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-62.txt	19	811	814	Dua					1	0	0	0	0	0	0	0	0	1	0	0	0
