Subcorp	Filename	ID	Start	End	Text	Comment	Role	ParentID	doc_completeness	prodrop	1st_S	1st_DO	1st_IO	1st_P	2nd_S	2nd_DO	2nd_IO	2nd_P	3rd_S	3rd_DO	3rd_IO	3rd_P
Texts	2003-23.txt	0	21	25	lagi					1	0	0	0	0	0	0	0	0	0	1	0	0
Texts	2003-23.txt	1	35	38	Nak					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-23.txt	1	46	51	macam					1	0	0	0	0	0	0	0	0	0	1	0	0
Texts	2003-23.txt	3	104	107	Nak					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-23.txt	5	219	227	biasalah					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-23.txt	5	190	196	memang					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-23.txt	7	320	325	bukan					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-23.txt	7	317	320	---					1	0	0	0	0	0	0	0	0	0	1	0	0
Texts	2003-23.txt	8	348	353	habih					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-23.txt	10	446	451	boleh					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-23.txt	10	471	474	nak					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-23.txt	10	537	546	tengoklah					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-23.txt	10	475	478	gak					1	0	0	0	0	0	0	0	0	0	1	0	0
Texts	2003-23.txt	10	487	492	boleh					1	0	0	0	0	0	0	0	0	0	0	0	1
Texts	2003-23.txt	10	459	464	sikit					1	0	0	0	0	0	0	0	0	0	1	0	0
Texts	2003-23.txt	12	599	604	boleh					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-23.txt	12	612	616	lagi					1	0	0	0	0	0	0	0	0	0	1	0	0
Texts	2003-23.txt	12	570	577	Seratus					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-23.txt	13	657	662	boleh					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-23.txt	13	668	673	kalau					1	0	1	0	0	0	0	0	0	0	0	0	0
Texts	2003-23.txt	13	674	677	nak					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-23.txt	14	752	757	boleh					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-23.txt	14	716	724	cakaplah					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-23.txt	14	736	742	jangan					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-23.txt	16	819	823	tiga					1	0	0	0	0	0	0	1	0	0	0	0	0
Texts	2003-23.txt	17	844	847	Tak					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-23.txt	18	905	909	bagi					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-23.txt	18	910	914	tiga					1	0	0	0	0	0	0	0	0	0	0	1	0
Texts	2003-23.txt	19	935	938	Dua					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-23.txt	20	968	971	Tak					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-23.txt	20	1055	1061	tengok					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-23.txt	22	1145	1150	boleh					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-23.txt	25	1206	1211	Empat					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-23.txt	27	1257	1260	tak					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-23.txt	29	1323	1326	tak					1	0	0	1	0	0	0	0	0	0	0	0	0
Texts	2003-23.txt	33	1522	1531	lawa-lawa					1	0	0	0	0	0	0	0	0	0	0	0	1
Texts	2003-23.txt	34	1554	1557	dua					1	0	0	1	0	0	0	0	0	0	0	0	0
Texts	2003-23.txt	34	1549	1553	bagi					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-23.txt	36	1644	1649	dapat					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-23.txt	39	1763	1767	jual					1	1	0	0	0	0	0	0	0	0	0	0	0
