Subcorp	Filename	ID	Start	End	Text	Comment	Role	ParentID	doc_completeness	prodrop	1st_S	1st_DO	1st_IO	1st_P	2nd_S	2nd_DO	2nd_IO	2nd_P	3rd_S	3rd_DO	3rd_IO	3rd_P
Texts	2003-31.txt	1	39	42	ada					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-31.txt	2	48	52	Yang					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-31.txt	3	82	87	Untuk					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-31.txt	4	108	112	Yang					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-31.txt	6	179	182	tak					1	0	0	0	0	0	0	0	0	0	1	0	0
Texts	2003-31.txt	6	170	178	terailah					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-31.txt	8	226	231	Lapan					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-31.txt	10	356	361	mahal					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-31.txt	10	335	338	tak					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-31.txt	11	378	384	berapa					1	0	0	0	0	0	0	0	0	0	0	0	1
Texts	2003-31.txt	12	399	402	dua					1	0	0	0	0	0	0	0	0	0	0	0	1
Texts	2003-31.txt	14	470	473	ada					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-31.txt	14	506	509	ada					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-31.txt	15	536	542	Berapa					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-31.txt	16	549	553	Bagi					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-31.txt	16	554	559	empat					1	0	0	0	0	0	0	0	0	0	0	1	0
Texts	2003-31.txt	16	597	601	enam					1	0	0	0	0	0	0	0	0	0	1	0	0
Texts	2003-31.txt	18	651	662	tolak-tolak					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-31.txt	18	683	686	tak					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-31.txt	18	663	668	gilah					1	0	0	0	0	0	0	0	0	0	1	0	0
Texts	2003-31.txt	19	697	700	Tak					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-31.txt	19	747	750	nak					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-31.txt	19	764	769	ambik					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-31.txt	19	705	708	dah					1	0	0	0	0	0	0	0	0	0	1	0	0
Texts	2003-31.txt	19	721	727	gambar					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-31.txt	20	802	807	boleh					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-31.txt	20	813	819	berapa					1	0	0	0	0	0	0	0	0	0	1	0	0
Texts	2003-31.txt	21	844	849	enam 					1	0	0	0	0	0	0	0	0	0	0	1	0
Texts	2003-31.txt	21	872	878	kurang					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-31.txt	21	879	882	dua					1	0	0	0	0	0	0	0	0	0	0	1	0
Texts	2003-31.txt	22	902	909	sepuluh					1	0	0	0	0	0	0	0	0	0	0	1	0
Texts	2003-31.txt	22	897	901	Bagi					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-31.txt	23	1003	1008	lebih					1	0	0	0	0	0	0	0	0	0	0	0	1
Texts	2003-31.txt	23	969	972	tak					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-31.txt	23	931	935	enam					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-31.txt	24	1029	1033	bagi					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-31.txt	24	1034	1041	sepuluh					1	0	0	0	0	0	0	0	0	0	0	1	0
Texts	2003-31.txt	25	1067	1070	Tak					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-31.txt	25	1234	1238	jadi					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-31.txt	25	1198	1203	pasal					1	0	0	0	0	0	0	0	0	0	1	0	0
Texts	2003-31.txt	25	1090	1092	di					1	0	0	0	0	0	0	0	0	0	1	0	0
Texts	2003-31.txt	27	1305	1314	Kuranglah					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-31.txt	27	1315	1320	sikit					1	0	0	0	0	0	0	0	0	0	1	0	0
Texts	2003-31.txt	28	1356	1361	lebih					1	0	0	0	0	0	0	0	0	0	0	0	1
Texts	2003-31.txt	28	1332	1335	Tak					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-31.txt	30	1453	1456	tak					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-31.txt	30	1413	1420	setakat					1	0	0	0	0	0	0	0	0	0	0	1	0
Texts	2003-31.txt	32	1523	1526	tak					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-31.txt	36	1665	1670	Ambik					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-31.txt	38	1752	1759	Kiralah					1	0	0	0	0	1	0	0	0	0	0	0	0
