Subcorp	Filename	ID	Start	End	Text	Comment	Role	ParentID	doc_completeness	prodrop	1st_S	1st_DO	1st_IO	1st_P	2nd_S	2nd_DO	2nd_IO	2nd_P	3rd_S	3rd_DO	3rd_IO	3rd_P
Texts	2003-75.txt	0	4	10	Kurang					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-75.txt	0	11	17	berapa					1	0	0	0	0	0	0	0	0	0	1	0	0
Texts	2003-75.txt	1	26	32	Kurang					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-75.txt	1	33	38	lapan					1	0	0	0	0	0	0	0	0	0	1	0	0
Texts	2003-75.txt	2	58	63	Tujuh					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-75.txt	3	78	88	Sepatutnya					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-75.txt	4	107	111	Bagi					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-75.txt	4	112	117	tujuh					1	0	0	1	0	0	0	0	0	0	0	0	0
Texts	2003-75.txt	5	132	135	Tak					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-75.txt	5	143	147	bagi					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-75.txt	5	148	152	satu					1	0	0	0	0	0	0	0	0	0	0	1	0
Texts	2003-75.txt	7	213	217	Bagi					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-75.txt	7	218	223	lapan					1	0	0	0	0	0	0	1	0	0	0	0	0
Texts	2003-75.txt	7	247	252	boleh					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-75.txt	10	335	339	Lima					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-75.txt	11	352	355	Tak					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-75.txt	11	369	373	lagi					1	0	0	0	0	0	0	0	0	0	1	0	0
Texts	2003-75.txt	12	433	438	tujuh					1	0	0	0	0	0	0	0	0	0	1	0	0
Texts	2003-75.txt	12	420	421	,					1	0	0	0	0	0	0	0	0	0	0	0	1
Texts	2003-75.txt	14	508	516	bolehlah					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-75.txt	14	524	528	lagi					1	0	0	0	0	0	0	0	0	0	1	0	0
Texts	2003-75.txt	14	496	500	Tiga					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-75.txt	15	549	552	dua					1	0	0	0	0	0	0	1	0	0	0	0	0
Texts	2003-75.txt	17	610	616	kurang					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-75.txt	17	617	621	satu					1	0	0	0	0	0	0	0	0	0	1	0	0
Texts	2003-75.txt	18	655	658	tak					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-75.txt	18	672	676	lagi					1	0	0	0	0	0	0	0	0	0	1	0	0
