Subcorp	Filename	ID	Start	End	Text	Comment	Role	ParentID	doc_completeness	prodrop	1st_S	1st_DO	1st_IO	1st_P	2nd_S	2nd_DO	2nd_IO	2nd_P	3rd_S	3rd_DO	3rd_IO	3rd_P
Texts	2003-48.txt	2	59	62	Dua					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-48.txt	3	83	86	Tak					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-48.txt	3	94	97	tak					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-48.txt	3	104	107	dua					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-48.txt	5	208	211	tak					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-48.txt	5	232	235	tak					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-48.txt	5	247	251	buat					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-48.txt	5	258	262	gori					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-48.txt	5	223	228	harga					1	0	0	0	0	0	0	0	0	0	1	0	0
Texts	2003-48.txt	6	272	279	Bagilah					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-48.txt	6	280	283	dua					1	0	0	1	0	0	0	0	0	0	0	0	0
Texts	2003-48.txt	7	305	308	tak					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-48.txt	7	322	328	tengok					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-48.txt	7	295	298	Dua					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-48.txt	8	391	394	dua					1	0	0	0	0	0	0	0	0	0	0	1	0
Texts	2003-48.txt	8	374	378	beri					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-48.txt	8	378	379	,					1	0	0	0	0	0	0	0	0	0	1	0	0
Texts	2003-48.txt	9	401	404	Tak					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-48.txt	9	411	414	dua					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-48.txt	9	452	459	setakat					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-48.txt	10	493	496	nak					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-48.txt	10	497	502	boleh					1	0	0	0	0	0	0	0	0	0	1	0	0
Texts	2003-48.txt	10	510	513	tak					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-48.txt	10	517	518	,					1	0	0	0	0	0	0	0	0	0	1	0	0
Texts	2003-48.txt	10	519	522	tak					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-48.txt	11	552	557	murah					1	0	0	0	0	0	0	1	0	0	0	0	0
Texts	2003-48.txt	12	585	588	dua					1	0	0	0	0	0	0	0	0	0	1	0	0
Texts	2003-48.txt	12	600	605	habis					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-48.txt	13	675	681	barang					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-48.txt	13	647	648	,					1	0	0	0	0	0	0	0	0	0	0	0	1
Texts	2003-48.txt	14	727	735	bolehlah					1	0	0	0	0	1	0	0	0	0	0	0	0
