Subcorp	Filename	ID	Start	End	Text	Comment	Role	ParentID	doc_completeness	prodrop	1st_S	1st_DO	1st_IO	1st_P	2nd_S	2nd_DO	2nd_IO	2nd_P	3rd_S	3rd_DO	3rd_IO	3rd_P
Texts	2003-78.txt	3	83	91	Bolehlah					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-78.txt	3	99	104	sikit					1	0	0	0	0	0	0	0	0	0	1	0	0
Texts	2003-78.txt	3	117	122	empat					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-78.txt	7	214	222	Bolehlah					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-78.txt	7	230	235	sikit					1	0	0	0	0	0	0	0	0	0	0	1	0
Texts	2003-78.txt	8	274	277	Nak					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-78.txt	10	340	345	tidak					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-78.txt	10	326	331	Lapan					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-78.txt	11	367	372	tidak					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-78.txt	11	382	386	bagi					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-78.txt	11	387	395	sembilan					1	0	0	0	0	0	0	1	0	0	0	0	0
Texts	2003-78.txt	11	361	366	Lapan					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-78.txt	13	434	438	Bagi					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-78.txt	13	439	443	lima					1	0	0	1	0	0	0	0	0	0	0	0	0
Texts	2003-78.txt	14	474	479	susah					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-78.txt	15	537	541	Bagi					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-78.txt	15	542	546	lima					1	0	0	1	0	0	0	0	0	0	0	0	0
Texts	2003-78.txt	15	566	570	buat					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-78.txt	16	587	592	Mahal					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-78.txt	17	607	612	Tidak					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-78.txt	19	678	683	boleh					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-78.txt	19	691	696	sikit					1	0	0	0	0	0	0	0	0	0	1	0	0
Texts	2003-78.txt	19	662	665	Dua					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-78.txt	20	708	713	Lapan					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-78.txt	21	741	744	tak					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-78.txt	21	752	756	bagi					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-78.txt	21	757	764	ginilah					1	0	0	0	0	0	0	0	0	0	0	1	0
Texts	2003-78.txt	22	813	816	tak					1	0	0	0	0	0	0	0	0	0	1	0	0
Texts	2003-78.txt	23	847	852	boleh					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-78.txt	23	838	845	Bagilah					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-78.txt	23	845	846	,					1	0	1	0	0	0	0	0	0	0	0	0	0
Texts	2003-78.txt	24	874	879	Lapan					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-78.txt	25	895	898	Tak					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-78.txt	25	919	926	setakat					1	0	0	0	0	0	0	1	0	0	0	0	0
