Subcorp	Filename	ID	Start	End	Text	Comment	Role	ParentID	doc_completeness	prodrop	1st_S	1st_DO	1st_IO	1st_P	2nd_S	2nd_DO	2nd_IO	2nd_P	3rd_S	3rd_DO	3rd_IO	3rd_P
Texts	2003-30.txt	1	62	67	boleh					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-30.txt	1	86	89	nak					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-30.txt	1	75	79	lagi					1	0	0	0	0	0	0	0	0	0	1	0	0
Texts	2003-30.txt	1	90	93	gak					1	0	0	0	0	0	0	0	0	0	1	0	0
Texts	2003-30.txt	3	134	137	nak					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-30.txt	6	233	238	ambil					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-30.txt	6	251	256	boleh					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-30.txt	7	275	278	Tak					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-30.txt	7	298	302	lagi					1	0	0	0	0	0	0	0	0	0	1	0	0
Texts	2003-30.txt	8	319	323	bagi					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-30.txt	8	324	328	enam					1	0	0	0	0	0	0	0	0	0	0	1	0
Texts	2003-30.txt	9	364	367	tak					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-30.txt	10	378	381	Ada					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-30.txt	10	409	412	ada					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-30.txt	11	430	441	Jalur-jalur					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-30.txt	13	500	504	Bagi					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-30.txt	13	505	510	empat					1	0	0	0	0	0	0	0	0	0	0	1	0
Texts	2003-30.txt	14	528	531	Tak					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-30.txt	14	559	564	mahal					1	0	0	0	0	0	0	0	0	0	0	0	1
Texts	2003-30.txt	15	605	610	kecil					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-30.txt	15	631	635	saiz					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-30.txt	16	648	651	Tak					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-30.txt	16	663	665	ke					1	0	0	1	0	0	0	0	0	0	0	0	0
Texts	2003-30.txt	17	700	703	nak					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-30.txt	17	728	733	harga					1	0	0	0	0	0	0	1	0	0	0	0	0
Texts	2003-30.txt	18	757	761	Kira					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-30.txt	18	762	767	murah					1	0	0	0	0	0	0	0	0	0	1	0	0
Texts	2003-30.txt	19	792	795	tak					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-30.txt	21	835	839	bagi					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-30.txt	21	840	848	sembilan					1	0	0	0	0	0	0	0	0	0	0	1	0
