Subcorp	\Filename	ID	Start	End	Text	Comment	Role	ParentID	doc_completeness	prosub	1st	2nd	address
2003	2003-48.txt	1	18	25	pak cik	02				1	0	0	1
2003	2003-48.txt	2	131	138	pak cik	02				1	0	0	1
2003	2003-48.txt	3	151	158	pak cik	02				1	1	0	0
2003	2003-48.txt	4	194	201	pak cik	02				1	0	1	0
2003	2003-48.txt	5	388	392	kita					1	1	0	0
2003	2003-48.txt	6	441	445	kita					1	1	0	0
2003	2003-48.txt	7	553	557	Kita					1	1	0	0
2003	2003-48.txt	8	583	587	Kita					1	1	0	0
2003	2003-48.txt	9	632	636	Kita					1	1	0	0
2003	2003-48.txt	10	662	666	kita					1	1	0	0
