Subcorp	Filename	ID	Start	End	Text	Comment	Role	ParentID	doc_completeness	prodrop	1st_S	1st_DO	1st_IO	1st_P	2nd_S	2nd_DO	2nd_IO	2nd_P	3rd_S	3rd_DO	3rd_IO	3rd_P
Texts	2003-9.txt	1	44	49	boleh					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-9.txt	1	68	71	nak					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-9.txt	1	24	27	Dua					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-9.txt	1	57	61	lagi					1	0	0	0	0	0	0	0	0	0	1	0	0
Texts	2003-9.txt	2	77	82	Cakap					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-9.txt	2	91	94	nak					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-9.txt	2	116	119	tak					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-9.txt	2	127	130	nak					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-9.txt	2	148	152	kira					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-9.txt	2	95	101	kurang					1	0	0	1	0	0	0	0	0	0	0	0	0
Texts	2003-9.txt	2	102	108	berapa					1	0	0	0	0	0	0	0	0	0	1	0	0
Texts	2003-9.txt	3	174	180	Nampak					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-9.txt	3	181	186	buruk					1	0	0	0	0	0	0	0	0	0	1	0	0
Texts	2003-9.txt	4	205	210	buruk					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-9.txt	4	222	225	bau					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-9.txt	7	320	325	lapan					1	0	0	0	0	0	0	1	0	0	0	0	0
Texts	2003-9.txt	7	342	347	boleh					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-9.txt	8	364	368	Bagi					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-9.txt	8	369	373	lima					1	0	0	1	0	0	0	0	0	0	0	0	0
Texts	2003-9.txt	9	432	436	enam					1	0	0	0	0	0	0	1	0	0	0	0	0
Texts	2003-9.txt	9	416	421	jugak					1	0	0	0	0	0	0	0	0	0	1	0	0
Texts	2003-9.txt	10	457	461	Lima					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-9.txt	11	495	498	dah					1	0	0	0	0	0	0	0	0	0	1	0	0
Texts	2003-9.txt	11	507	511	lima					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-9.txt	12	550	555	jenis					1	0	0	0	0	0	0	0	1	0	0	0	0
Texts	2003-9.txt	13	567	571	Kena					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-9.txt	14	629	640	comel-comel					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-9.txt	16	711	716	Ambil					1	1	0	0	0	0	0	0	0	0	0	0	0
