Subcorp	Filename	ID	Start	End	Text	Comment	Role	ParentID	doc_completeness	prodrop	1st_S	1st_DO	1st_IO	1st_P	2nd_S	2nd_DO	2nd_IO	2nd_P	3rd_S	3rd_DO	3rd_IO	3rd_P
Texts	2003-27.txt	1	35	39	jual					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-27.txt	1	64	68	bagi					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-27.txt	1	69	74	tujuh					1	0	0	0	0	0	0	0	0	0	0	1	0
Texts	2003-27.txt	1	40	45	tujuh					1	0	0	0	0	0	0	0	0	0	1	0	0
Texts	2003-27.txt	2	116	119	nak					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-27.txt	2	109	113	dulu					1	0	0	0	0	0	0	0	0	0	1	0	0
Texts	2003-27.txt	3	161	164	Tak					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-27.txt	5	289	293	baru					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-27.txt	7	343	347	bagi					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-27.txt	7	348	352	lima					1	0	0	0	0	0	0	0	0	0	0	1	0
Texts	2003-27.txt	7	385	390	boleh					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-27.txt	7	381	382	.					1	0	0	0	0	0	0	0	0	0	1	0	0
Texts	2003-27.txt	8	430	434	bagi					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-27.txt	8	435	438	tak					1	0	1	0	0	0	0	0	0	0	0	0	0
Texts	2003-27.txt	8	414	421	Sepuluh					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-27.txt	9	461	464	tak					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-27.txt	9	494	499	harga					1	0	0	0	0	0	0	1	0	0	0	0	0
Texts	2003-27.txt	11	618	621	tak					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-27.txt	11	656	662	antara					1	0	0	0	0	0	0	0	0	0	1	0	0
Texts	2003-27.txt	11	635	638	dah					1	0	0	0	0	0	0	0	0	0	1	0	0
Texts	2003-27.txt	12	753	758	boleh					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-27.txt	12	764	769	murah					1	0	0	0	0	0	0	1	0	0	0	0	0
Texts	2003-27.txt	13	819	822	dua					1	0	0	0	0	0	0	0	0	0	0	1	0
Texts	2003-27.txt	14	860	867	setakat					1	0	0	0	0	0	0	1	0	0	0	0	0
Texts	2003-27.txt	14	885	891	potong					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-27.txt	14	892	901	seringgit					1	0	0	0	0	0	0	0	0	0	1	0	0
Texts	2003-27.txt	15	932	935	tak					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-27.txt	16	956	961	Boleh					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-27.txt	16	985	990	dapat					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-27.txt	16	1023	1028	boleh					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-27.txt	16	1036	1040	lagi					1	0	0	0	0	0	0	0	0	0	1	0	0
Texts	2003-27.txt	17	1050	1053	Nak					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-27.txt	18	1104	1108	lagi					1	0	0	0	0	0	0	0	0	0	1	0	0
Texts	2003-27.txt	18	1111	1114	dua					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-27.txt	18	1088	1096	Bolehlah					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-27.txt	19	1143	1146	Tak					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-27.txt	20	1173	1177	mari					1	0	0	0	0	0	0	0	0	0	0	0	1
Texts	2003-27.txt	21	1216	1221	ambil					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-27.txt	22	1251	1254	tak					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-27.txt	23	1287	1290	ada					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-27.txt	27	1384	1388	Cuba					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-27.txt	27	1412	1417	macam					1	0	0	0	0	0	0	0	0	0	0	0	1
Texts	2003-27.txt	28	1443	1446	tak					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-27.txt	30	1516	1519	tak					1	0	0	0	0	0	0	0	0	0	0	0	1
Texts	2003-27.txt	30	1527	1533	tengok					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-27.txt	30	1498	1501	dah					1	0	0	0	0	0	0	0	0	0	1	0	0
Texts	2003-27.txt	32	1602	1606	Enam					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-27.txt	33	1655	1659	lagi					1	0	0	0	0	0	0	0	0	0	1	0	0
Texts	2003-27.txt	33	1631	1637	Takkan					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-27.txt	34	1670	1674	Bagi					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-27.txt	34	1675	1679	lima					1	0	0	0	0	0	0	0	0	0	0	1	0
Texts	2003-27.txt	34	1703	1709	potong					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-27.txt	34	1726	1732	rendah					1	0	0	0	0	0	0	0	0	0	0	0	1
Texts	2003-27.txt	34	1710	1719	seringgit					1	0	0	0	0	0	0	0	0	0	1	0	0
Texts	2003-27.txt	35	1765	1772	bolehla					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-27.txt	35	1746	1750	Tiga					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-27.txt	36	1800	1807	setakat					1	0	0	0	0	0	0	0	0	0	0	1	0
Texts	2003-27.txt	36	1829	1835	mintak					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-27.txt	36	1795	1799	bagi					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-27.txt	36	1836	1845	seringgit					1	0	0	0	0	0	0	1	0	0	0	0	0
Texts	2003-27.txt	37	1883	1890	Bagilah					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-27.txt	37	1891	1895	tiga					1	0	0	0	0	0	0	0	0	0	0	1	0
Texts	2003-27.txt	37	1915	1920	ambik					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-27.txt	38	1945	1953	bolehlah					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-27.txt	39	2030	2035	boleh					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-27.txt	40	2059	2065	jangan					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-27.txt	41	2122	2127	dapat					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-27.txt	41	2167	2171	ambi					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-27.txt	41	2213	2216	tak					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-27.txt	41	2130	2138	bukannya					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-27.txt	41	2183	2188	dapat					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-27.txt	41	2205	2210	tidak					1	0	0	0	0	1	0	0	0	0	0	0	0
