Subcorp	Filename	ID	Start	End	Text	Comment	Role	ParentID	doc_completeness	prodrop	1st_S	1st_DO	1st_IO	1st_P	2nd_S	2nd_DO	2nd_IO	2nd_P	3rd_S	3rd_DO	3rd_IO	3rd_P
Texts	2003-42.txt	3	137	138	,					1	0	0	0	0	0	0	0	0	0	1	0	0
Texts	2003-42.txt	3	139	143	baru					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-42.txt	3	113	122	kuranglah					1	0	0	0	0	0	0	1	0	0	0	0	0
Texts	2003-42.txt	3	63	67	Lima					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-42.txt	6	233	238	mahal					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-42.txt	7	258	263	Boleh					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-42.txt	7	301	307	berapa					1	0	0	0	0	0	0	0	0	0	1	0	0
Texts	2003-42.txt	9	334	340	Serupa					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-42.txt	9	347	351	tiga					1	0	0	0	0	0	0	0	0	0	0	0	1
Texts	2003-42.txt	10	385	390	boleh					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-42.txt	10	383	384	,					1	0	0	0	0	0	0	0	0	0	1	0	0
Texts	2003-42.txt	10	398	403	sikit					1	0	0	0	0	0	0	0	0	0	1	0	0
Texts	2003-42.txt	11	437	443	berapa					1	0	0	0	0	0	0	0	0	0	1	0	0
Texts	2003-42.txt	11	410	414	Bagi					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-42.txt	12	456	461	boleh					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-42.txt	12	467	471	kita					1	0	0	0	0	0	1	0	0	0	0	0	0
Texts	2003-42.txt	13	483	487	Beli					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-42.txt	13	488	491	kat					1	0	0	0	0	0	0	0	0	0	0	1	0
Texts	2003-42.txt	13	507	510	dua					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-42.txt	14	605	612	selamat					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-42.txt	14	577	581	lagi					1	0	0	0	0	0	0	0	0	0	0	0	1
Texts	2003-42.txt	14	583	588	belum					1	1	0	0	0	0	0	0	0	0	0	0	0
