Subcorp	Filename	ID	Start	End	Text	Comment	Role	ParentID	doc_completeness	prodrop	1st_S	1st_DO	1st_IO	1st_P	2nd_S	2nd_DO	2nd_IO	2nd_P	3rd_S	3rd_DO	3rd_IO	3rd_P
Texts	2003-11.txt	2	99	103	mari					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-11.txt	3	122	125	Nak					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-11.txt	3	144	147	nak					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-11.txt	3	175	178	nak					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-11.txt	3	168	173	bukan					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-11.txt	3	131	134	tak					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-11.txt	5	365	370	boleh					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-11.txt	5	346	351	empat					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-11.txt	5	335	339	beza					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-11.txt	6	412	415	nak					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-11.txt	6	433	438	dapat					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-11.txt	7	457	462	Ambil					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-11.txt	10	570	573	nak					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-11.txt	10	549	553	tiga					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-11.txt	13	648	652	Jual					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-11.txt	16	738	741	Tak					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-11.txt	17	766	771	terai					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-11.txt	19	830	838	biasalah					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-11.txt	19	827	830	---					1	0	0	0	0	0	0	0	0	0	0	0	1
Texts	2003-11.txt	20	883	888	Ambil					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-11.txt	21	988	991	tak					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-11.txt	21	941	946	bukan					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-11.txt	21	911	916	Empat					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-11.txt	23	1023	1027	Bagi					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-11.txt	23	1028	1031	dua					1	0	0	0	0	0	0	1	0	0	0	0	0
Texts	2003-11.txt	23	1070	1075	boleh					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-11.txt	23	1054	1060	kurang					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-11.txt	23	1061	1064	dah					1	0	0	0	0	0	0	0	0	0	1	0	0
Texts	2003-11.txt	24	1111	1114	nak					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-11.txt	27	1219	1224	boleh					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-11.txt	28	1239	1243	Tiga					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-11.txt	29	1277	1281	tiga					1	0	0	0	0	0	0	1	0	0	0	0	0
Texts	2003-11.txt	29	1301	1307	potong					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-11.txt	29	1308	1312	tiga					1	0	0	0	0	0	0	0	0	0	1	0	0
Texts	2003-11.txt	30	1327	1331	Bagi					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-11.txt	30	1332	1340	cukuplah					1	0	0	0	0	0	0	0	0	0	0	1	0
Texts	2003-11.txt	30	1386	1391	murah					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-11.txt	30	1399	1402	dua					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-11.txt	31	1449	1452	tak					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-11.txt	32	1524	1527	Tak					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-11.txt	32	1534	1535	,					1	0	0	0	0	0	0	0	0	0	1	0	0
Texts	2003-11.txt	33	1613	1616	tak					1	0	0	0	0	1	0	0	0	0	0	0	0
