Subcorp	Filename	ID	Start	End	Text	Comment	Role	ParentID	doc_completeness	prodrop	1st_S	1st_DO	1st_IO	1st_P	2nd_S	2nd_DO	2nd_IO	2nd_P	3rd_S	3rd_DO	3rd_IO	3rd_P
Texts	2003-55.txt	1	36	40	Enam					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-55.txt	2	81	85	lain					1	0	0	0	0	0	0	0	0	0	0	0	1
Texts	2003-55.txt	3	113	118	murah					1	0	0	0	0	0	1	0	0	0	0	0	0
Texts	2003-55.txt	6	217	225	sembilan					1	0	0	0	0	0	0	0	0	0	0	1	0
Texts	2003-55.txt	7	256	261	boleh					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-55.txt	8	294	297	tak					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-55.txt	9	324	327	nak					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-55.txt	10	386	391	lapan					1	0	0	0	0	0	0	1	0	0	0	0	0
Texts	2003-55.txt	10	423	426	dah					1	0	0	0	0	0	0	0	0	0	1	0	0
Texts	2003-55.txt	10	407	410	tak					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-55.txt	11	457	461	Lima					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-55.txt	13	513	516	Tak					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-55.txt	13	548	551	tak					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-55.txt	13	534	539	minta					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-55.txt	13	529	532	dah					1	0	0	0	0	0	0	0	0	0	1	0	0
Texts	2003-55.txt	14	575	578	dua					1	0	0	0	0	0	0	0	0	0	1	0	0
Texts	2003-55.txt	15	627	632	Pergi					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-55.txt	17	742	745	tak					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-55.txt	18	764	769	pergi					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-55.txt	18	797	798	,					1	0	0	0	0	0	1	0	0	0	0	0	0
Texts	2003-55.txt	18	805	810	dapat					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-55.txt	18	838	847	datanglah					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-55.txt	18	817	822	macam					1	0	0	0	0	0	0	0	0	0	0	0	1
Texts	2003-55.txt	20	959	966	Cubalah					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-55.txt	20	972	977	kalau					1	0	0	0	0	0	0	0	0	0	1	0	0
Texts	2003-55.txt	20	978	983	dapat					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-55.txt	21	1036	1039	dua					1	0	0	0	0	0	0	0	0	0	1	0	0
Texts	2003-55.txt	21	1004	1009	lapan					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-55.txt	23	1098	1102	Tiga					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-55.txt	24	1125	1130	tujuh					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-55.txt	26	1219	1225	mintak					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-55.txt	26	1226	1230	satu					1	0	0	0	0	0	1	0	0	0	0	0	0
Texts	2003-55.txt	26	1263	1267	jual					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-55.txt	26	1268	1271	dua					1	0	0	0	0	0	0	0	0	0	1	0	0
Texts	2003-55.txt	26	1285	1288	nak					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-55.txt	26	1243	1252	kesianlah					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-55.txt	26	1195	1199	Tiga					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-55.txt	26	1313	1317	adik					1	0	0	0	1	0	0	0	0	0	0	0	0
Texts	2003-55.txt	27	1330	1334	Tiga					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-55.txt	28	1362	1367	Minta					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-55.txt	28	1368	1372	lima					1	0	0	0	0	0	0	1	0	0	0	0	0
