Subcorp	Filename	ID	Start	End	Text	Comment	Role	ParentID	doc_completeness	prodrop	1st_S	1st_DO	1st_IO	1st_P	2nd_S	2nd_DO	2nd_IO	2nd_P	3rd_S	3rd_DO	3rd_IO	3rd_P
Texts	2003-13.txt	2	73	78	boleh					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-13.txt	2	97	100	nak					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-13.txt	2	86	90	lagi					1	0	0	0	0	0	0	0	0	0	1	0	0
Texts	2003-13.txt	3	113	118	boleh					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-13.txt	4	144	145	,					1	0	0	0	0	0	0	0	0	0	1	0	0
Texts	2003-13.txt	4	162	165	dua					1	0	0	0	0	0	0	1	0	0	0	0	0
Texts	2003-13.txt	5	197	200	Dua					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-13.txt	6	234	237	Tak					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-13.txt	7	253	259	Paling					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-13.txt	8	333	336	dua					1	0	0	0	0	0	0	0	0	0	1	0	0
Texts	2003-13.txt	9	406	409	nak					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-13.txt	9	418	424	dengan					1	0	0	0	0	0	0	0	0	0	1	0	0
Texts	2003-13.txt	9	430	435	mahal					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-13.txt	10	468	472	tiga					1	0	0	0	0	0	0	0	0	0	1	0	0
Texts	2003-13.txt	11	517	521	buat					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-13.txt	11	522	527	mahal					1	0	0	0	0	0	0	0	0	0	1	0	0
Texts	2003-13.txt	12	593	598	boleh					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-13.txt	12	604	612	sikitlah					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-13.txt	14	713	717	dulu					1	0	0	0	0	0	0	0	0	0	0	0	1
Texts	2003-13.txt	15	749	752	Nak					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-13.txt	17	811	814	Tak					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-13.txt	18	833	836	Tak					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-13.txt	23	1182	1187	betul					1	0	0	0	0	0	0	0	0	0	0	0	1
Texts	2003-13.txt	23	1196	1202	senang					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-13.txt	24	1241	1245	buat					1	0	0	0	0	0	0	0	0	0	1	0	0
Texts	2003-13.txt	25	1329	1334	murah					1	0	0	0	0	0	0	1	0	0	0	0	0
Texts	2003-13.txt	25	1284	1289	boleh					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-13.txt	26	1353	1357	beli					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-13.txt	27	1386	1391	Boleh					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-13.txt	31	1574	1576	tu					1	0	0	0	0	0	0	0	1	0	0	0	0
Texts	2003-13.txt	31	1577	1582	boleh					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-13.txt	33	1644	1652	Buat-bua					1	1	0	0	0	0	0	0	0	0	0	0	0
