Subcorp	Filename	ID	Start	End	Text	Comment	Role	ParentID	doc_completeness	prodrop	1st_S	1st_DO	1st_IO	1st_P	2nd_S	2nd_DO	2nd_IO	2nd_P	3rd_S	3rd_DO	3rd_IO	3rd_P
Texts	2003-70.txt	1	30	33	Dua					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-70.txt	2	53	56	Dua					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-70.txt	3	68	76	Bolehlah					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-70.txt	3	84	89	sikit					1	0	0	0	0	0	0	0	0	0	1	0	0
Texts	2003-70.txt	4	114	118	Lima					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-70.txt	5	141	144	tak					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-70.txt	5	130	134	Lima					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-70.txt	6	179	183	Lima					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-70.txt	7	219	222	tak					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-70.txt	7	236	239	nak					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-70.txt	7	245	250	tujuh					1	0	0	0	0	0	0	0	0	0	0	1	0
Texts	2003-70.txt	7	240	244	bagi					1	0	0	0	0	0	0	0	0	0	1	0	0
Texts	2003-70.txt	7	208	212	Lima					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-70.txt	8	271	274	nak					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-70.txt	9	304	312	Bolehlah					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-70.txt	10	341	344	tak					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-70.txt	10	386	391	batik					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-70.txt	10	401	405	lima					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-70.txt	10	330	334	Lima					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-70.txt	11	444	452	bolehlah					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-70.txt	11	433	437	Lima					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-70.txt	12	478	481	nak					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-70.txt	13	498	502	Lima					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-70.txt	13	513	519	banyak					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-70.txt	14	539	544	Tujuh					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-70.txt	15	602	605	Nak					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-70.txt	16	639	642	tak					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-70.txt	16	650	655	ambik					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-70.txt	16	656	659	pun					1	0	0	0	0	0	0	0	0	0	1	0	0
