Subcorp	Filename	ID	Start	End	Text	Comment	Role	ParentID	doc_completeness	prodrop	1st_S	1st_DO	1st_IO	1st_P	2nd_S	2nd_DO	2nd_IO	2nd_P	3rd_S	3rd_DO	3rd_IO	3rd_P
Texts	2003-22.txt	0	35	40	boleh					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-22.txt	1	66	71	boleh					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-22.txt	1	50	53	Tak					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-22.txt	2	125	130	dapat					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-22.txt	2	155	158	dah					1	0	0	0	0	0	1	0	0	0	0	0	0
Texts	2003-22.txt	3	184	189	betul					1	0	0	0	0	0	0	0	0	0	0	0	1
Texts	2003-22.txt	4	208	211	tak					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-22.txt	4	219	224	boleh					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-22.txt	5	251	256	harga					1	0	0	0	0	0	0	1	0	0	0	0	0
Texts	2003-22.txt	7	319	323	tiga					1	0	0	0	0	0	0	0	0	0	1	0	0
Texts	2003-22.txt	8	367	370	dua					1	0	0	0	0	0	0	1	0	0	0	0	0
Texts	2003-22.txt	8	358	361	kak					1	0	0	0	0	0	0	0	0	0	1	0	0
Texts	2003-22.txt	9	419	423	lagi					1	0	0	0	0	0	0	0	0	0	1	0	0
Texts	2003-22.txt	10	474	479	dapat					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-22.txt	10	445	448	dah					1	0	0	0	0	0	0	0	0	0	1	0	0
Texts	2003-22.txt	11	489	494	Mesti					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-22.txt	11	520	525	orang					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-22.txt	12	626	627	,					1	0	0	0	0	0	1	0	0	0	0	0	0
Texts	2003-22.txt	12	641	646	harga					1	0	0	0	0	0	0	1	0	0	0	0	0
Texts	2003-22.txt	13	679	685	berapa					1	0	0	1	0	0	0	0	0	0	0	0	0
Texts	2003-22.txt	14	755	759	kira					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-22.txt	14	726	733	seratus					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-22.txt	15	780	785	Murah					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-22.txt	17	848	855	seratus					1	0	0	1	0	0	0	0	0	0	0	0	0
Texts	2003-22.txt	17	878	885	seratus					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-22.txt	17	898	903	ambik					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-22.txt	19	969	972	tak					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-22.txt	20	1089	1093	kira					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-22.txt	20	1050	1057	Seratus					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-22.txt	21	1159	1164	boleh					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-22.txt	22	1177	1182	mahal					1	0	0	0	0	0	0	0	0	0	0	0	1
Texts	2003-22.txt	23	1227	1230	tak					1	0	0	0	0	0	0	0	0	0	1	0	0
Texts	2003-22.txt	23	1222	1226	buat					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-22.txt	23	1272	1274	tu					1	0	0	1	0	0	0	0	0	0	0	0	0
Texts	2003-22.txt	24	1281	1290	Terpulang					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-22.txt	25	1327	1328	,					1	0	0	0	0	0	0	0	0	0	1	0	0
Texts	2003-22.txt	25	1335	1338	tak					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-22.txt	25	1343	1346	tak					1	0	0	0	0	0	0	0	0	0	1	0	0
Texts	2003-22.txt	26	1448	1453	mahal					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-22.txt	26	1376	1383	setakat					1	0	0	0	0	0	0	1	0	0	0	0	0
Texts	2003-22.txt	26	1416	1422	memang					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-22.txt	26	1464	1469	dekat					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-22.txt	27	1504	1511	Kiralah					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-22.txt	28	1535	1539	jadi					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-22.txt	29	1546	1550	Tiga					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-22.txt	30	1575	1578	Tak					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-22.txt	31	1642	1648	mintak					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-22.txt	31	1614	1621	seratus					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-22.txt	32	1676	1679	Tak					1	1	0	0	0	0	0	0	0	0	0	0	0
