Subcorp	Filename	ID	Start	End	Text	Comment	Role	ParentID	doc_completeness	prodrop	1st_S	1st_DO	1st_IO	1st_P	2nd_S	2nd_DO	2nd_IO	2nd_P	3rd_S	3rd_DO	3rd_IO	3rd_P
Texts	2003-32.txt	0	4	18	Pilih-pilihlah					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-32.txt	1	24	27	Nak					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-32.txt	3	60	64	Enam					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-32.txt	4	78	82	Bagi					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-32.txt	4	83	87	lima					1	0	0	1	0	0	0	0	0	0	0	0	0
Texts	2003-32.txt	5	104	107	Tak					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-32.txt	5	136	140	enam					1	0	0	0	0	0	0	0	0	0	0	1	0
Texts	2003-32.txt	6	162	169	Bagilah					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-32.txt	6	221	224	tak					1	0	0	0	0	0	0	0	0	0	0	0	1
Texts	2003-32.txt	6	170	174	yang					1	0	0	1	0	0	0	0	0	0	0	0	0
Texts	2003-32.txt	8	263	268	molek					1	0	0	0	0	0	0	0	0	0	0	0	1
Texts	2003-32.txt	9	302	309	kerecuk					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-32.txt	9	290	293	dah					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-32.txt	9	299	302	---					1	0	0	0	0	0	0	0	0	0	1	0	0
Texts	2003-32.txt	9	278	284	Taklah					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-32.txt	10	375	380	basuh					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-32.txt	10	340	345	basuh					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-32.txt	10	319	325	Taklah					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-32.txt	10	369	374	bukan					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-32.txt	11	402	405	Tak					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-32.txt	11	415	419	lima					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-32.txt	12	434	437	Tak					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-32.txt	12	456	462	paling					1	0	0	0	0	0	0	0	0	0	0	0	1
Texts	2003-32.txt	13	482	486	Lima					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-32.txt	14	523	528	murah					1	0	0	0	0	0	0	1	0	0	0	0	0
Texts	2003-32.txt	15	559	562	nak					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-32.txt	16	601	604	dua					1	0	0	1	0	0	0	0	0	0	0	0	0
Texts	2003-32.txt	16	613	616	nak					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-32.txt	16	646	651	boleh					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-32.txt	16	596	600	bagi					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-32.txt	17	682	687	Gilah					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-32.txt	17	707	710	nak					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-32.txt	17	732	735	tak					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-32.txt	18	773	778	boleh					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-32.txt	19	790	799	Janganlah					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-32.txt	19	862	867	harga					1	0	0	0	0	0	0	1	0	0	0	0	0
Texts	2003-32.txt	19	806	812	banyak					1	0	0	0	0	0	0	0	0	0	1	0	0
Texts	2003-32.txt	20	894	897	Tak					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-32.txt	20	915	919	mari					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-32.txt	21	942	945	Tak					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-32.txt	22	978	984	tengok					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-32.txt	22	958	961	Tak					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-32.txt	27	1177	1181	kena					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-32.txt	28	1264	1268	bagi					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-32.txt	28	1269	1274	harga					1	0	0	1	0	0	0	0	0	0	0	0	0
Texts	2003-32.txt	28	1239	1242	tak					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-32.txt	29	1287	1290	Tak					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-32.txt	29	1327	1330	tak					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-32.txt	29	1365	1374	lain-lain					1	0	0	0	0	0	0	0	0	0	0	0	1
Texts	2003-32.txt	29	1345	1351	serupa					1	0	0	0	0	0	1	0	0	0	0	0	0
Texts	2003-32.txt	30	1384	1389	Boleh					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-32.txt	31	1408	1413	Boleh					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-32.txt	31	1419	1423	muat					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-32.txt	32	1447	1452	Terai					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-32.txt	33	1486	1489	tak					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-32.txt	34	1522	1526	lawa					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-32.txt	34	1535	1539	lawa					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-32.txt	34	1546	1551	comel					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-32.txt	34	1558	1564	cantik					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-32.txt	34	1571	1576	murah					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-32.txt	34	1507	1510	Tak					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-32.txt	35	1588	1591	nak					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-32.txt	37	1671	1676	besar					1	0	0	0	0	0	0	0	0	0	0	0	1
Texts	2003-32.txt	38	1683	1688	Ambik					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-32.txt	38	1702	1707	boleh					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-32.txt	38	1747	1750	nak					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-32.txt	41	1881	1884	tak					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-32.txt	41	1828	1833	Pakai					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-32.txt	41	1862	1873	susah-susah					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-32.txt	41	1848	1853	bekah					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-32.txt	42	1900	1903	Tak					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-32.txt	42	1916	1921	ambik					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-32.txt	42	1966	1969	tak					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-32.txt	43	2002	2006	bagi					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-32.txt	43	2007	2010	dua					1	0	0	0	0	0	0	0	0	0	0	1	0
Texts	2003-32.txt	43	2026	2031	boleh					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-32.txt	43	2073	2078	boleh					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-32.txt	44	2124	2129	pakai					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-32.txt	44	2156	2160	beli					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-32.txt	44	2099	2104	Ambik					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-32.txt	44	2105	2112	sajalah					1	0	0	0	0	0	0	0	0	0	1	0	0
Texts	2003-32.txt	45	2177	2185	Ambiklah					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-32.txt	45	2185	2188	---					1	0	0	0	0	0	0	0	0	0	1	0	0
Texts	2003-32.txt	45	2188	2194	tengok					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-32.txt	45	2216	2221	koyak					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-32.txt	46	2255	2260	boleh					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-32.txt	46	2266	2272	berapa					1	0	1	0	0	0	0	0	0	0	0	0	0
Texts	2003-32.txt	47	2293	2296	tak					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-32.txt	47	2279	2283	Tiga					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-32.txt	48	2386	2391	mahal					1	0	0	0	0	0	0	0	0	0	1	0	0
Texts	2003-32.txt	49	2398	2402	Bagi					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-32.txt	49	2403	2406	dua					1	0	0	1	0	0	0	0	0	0	0	0	0
Texts	2003-32.txt	50	2425	2431	Mintak					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-32.txt	50	2474	2479	bukan					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-32.txt	51	2537	2541	mari					1	0	0	0	0	0	0	0	0	0	0	0	1
Texts	2003-32.txt	52	2579	2583	Jual					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-32.txt	52	2584	2588	tiga					1	0	0	0	0	0	0	0	0	0	1	0	0
Texts	2003-32.txt	52	2606	2613	kiralah					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-32.txt	52	2613	2614	,					1	0	0	0	0	0	0	0	0	0	1	0	0
Texts	2003-32.txt	53	2661	2665	lima					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-32.txt	54	2683	2689	Kurang					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-32.txt	54	2690	2695	empat					1	0	0	0	0	0	0	0	0	0	1	0	0
Texts	2003-32.txt	55	2747	2752	sesen					1	0	0	0	0	0	0	0	0	0	1	0	0
Texts	2003-32.txt	55	2723	2729	Takkan					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-32.txt	56	2763	2767	Jual					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-32.txt	56	2768	2773	macam					1	0	0	0	0	0	0	0	0	0	1	0	0
Texts	2003-32.txt	57	2850	2853	dua					1	0	0	0	0	0	0	1	0	0	0	0	0
Texts	2003-32.txt	57	2890	2893	dua					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-32.txt	57	2922	2925	tak					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-32.txt	57	2956	2959	dua					1	0	0	0	0	0	0	1	0	0	0	0	0
Texts	2003-32.txt	57	2795	2798	Tak					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-32.txt	57	2820	2825	murah					1	0	0	0	0	0	0	0	0	0	1	0	0
Texts	2003-32.txt	57	2933	2936	dah					1	0	0	0	0	0	0	0	0	0	1	0	0
Texts	2003-32.txt	59	3016	3020	Tiga					1	0	0	0	0	0	0	0	0	1	0	0	0
