Subcorp	Filename	ID	Start	End	Text	Comment	Role	ParentID	doc_completeness	prodrop	1st_S	1st_DO	1st_IO	1st_P	2nd_S	2nd_DO	2nd_IO	2nd_P	3rd_S	3rd_DO	3rd_IO	3rd_P
Texts	2003-77.txt	1	35	38	Dua					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-77.txt	3	101	105	saya					1	0	0	0	0	0	0	0	0	0	0	0	1
Texts	2003-77.txt	3	135	144	satu-satu					1	0	0	0	0	0	0	0	0	0	0	1	0
Texts	2003-77.txt	4	170	173	kak					1	0	0	0	0	0	0	0	0	0	0	1	0
Texts	2003-77.txt	5	192	196	kira					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-77.txt	6	232	239	seratus					1	0	0	0	0	0	0	0	0	0	0	1	0
Texts	2003-77.txt	6	279	286	sebelas					1	0	0	0	0	0	0	0	0	0	0	1	0
Texts	2003-77.txt	7	318	327	satu-satu					1	0	0	0	0	0	0	0	0	0	1	0	0
Texts	2003-77.txt	7	360	365	harga					1	0	0	0	0	0	0	1	0	0	0	0	0
Texts	2003-77.txt	7	373	378	jatuh					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-77.txt	10	466	469	Tak					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-77.txt	10	483	487	lagi					1	0	0	0	0	0	0	0	0	0	1	0	0
Texts	2003-77.txt	11	497	500	Tak					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-77.txt	11	512	520	habislah					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-77.txt	12	593	599	banyak					1	0	0	0	0	0	0	0	0	0	0	1	0
Texts	2003-77.txt	12	587	592	boleh					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-77.txt	15	665	670	mahal					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-77.txt	16	724	731	seratus					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-77.txt	19	858	862	pada					1	0	0	0	0	0	0	0	0	0	1	0	0
Texts	2003-77.txt	20	905	920	sehelai-sehelai					1	0	0	0	0	0	0	0	0	0	1	0	0
Texts	2003-77.txt	21	963	967	bagi					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-77.txt	22	980	987	seratus					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-77.txt	23	1032	1040	sembilan					1	0	0	0	0	0	0	1	0	0	0	0	0
Texts	2003-77.txt	24	1110	1115	nanti					1	0	0	0	0	0	0	0	0	0	1	0	0
Texts	2003-77.txt	25	1149	1156	seratus					1	0	0	0	0	0	0	1	0	0	0	0	0
Texts	2003-77.txt	25	1169	1175	kurang					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-77.txt	25	1176	1180	lima					1	0	0	0	0	0	0	0	0	0	1	0	0
Texts	2003-77.txt	26	1200	1203	Tak					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-77.txt	27	1262	1265	tak					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-77.txt	28	1328	1332	beza					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-77.txt	28	1352	1358	sampai					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-77.txt	29	1403	1407	baru					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-77.txt	31	1478	1481	Dua					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-77.txt	32	1559	1562	nak					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-77.txt	33	1574	1577	Tak					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-77.txt	33	1593	1598	boleh					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-77.txt	34	1666	1674	habislah					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-77.txt	35	1681	1686	Bayar					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-77.txt	36	1734	1739	Boleh					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-77.txt	37	1767	1770	Tak					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-77.txt	39	1817	1824	Seratus					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-77.txt	40	1843	1850	Seratus					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-77.txt	41	1890	1895	tidak					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-77.txt	41	1872	1879	Seratus					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-77.txt	42	1924	1931	seratus					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-77.txt	43	1948	1953	Jatuh					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-77.txt	43	1985	1988	tak					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-77.txt	44	2029	2030	,					1	0	0	0	0	0	0	0	0	0	1	0	0
Texts	2003-77.txt	44	2041	2048	seratus					1	0	0	0	0	0	0	1	0	0	0	0	0
Texts	2003-77.txt	45	2066	2069	Tak					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-77.txt	46	2095	2102	Seratus					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-77.txt	47	2140	2143	tak					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-77.txt	47	2122	2129	Seratus					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-77.txt	48	2156	2163	Seratus					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-77.txt	49	2188	2193	Tidak					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-77.txt	49	2215	2222	spesial					1	0	0	0	0	0	0	1	0	0	0	0	0
Texts	2003-77.txt	50	2293	2298	boleh					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-77.txt	51	2356	2360	bagi					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-77.txt	51	2305	2309	Enam					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-77.txt	52	2414	2420	kurang					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-77.txt	52	2421	2425	lima					1	0	0	0	0	0	0	0	0	0	0	1	0
Texts	2003-77.txt	53	2440	2445	Ambik					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-77.txt	53	2446	2449	pun					1	0	0	0	0	0	0	0	0	0	1	0	0
Texts	2003-77.txt	53	2450	2453	dah					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-77.txt	55	2544	2549	boleh					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-77.txt	56	2576	2579	Tak					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-77.txt	57	2630	2635	Boleh					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-77.txt	59	2675	2682	Seratus					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-77.txt	61	2729	2730	,					1	0	0	0	0	0	0	0	0	0	1	0	0
Texts	2003-77.txt	61	2731	2738	seratus					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-77.txt	62	2771	2778	seratus					1	0	0	0	0	0	0	0	0	0	1	0	0
Texts	2003-77.txt	63	2801	2806	lebih					1	0	0	0	0	0	0	0	0	0	1	0	0
Texts	2003-77.txt	63	2820	2822	di					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-77.txt	65	2891	2895	Enam					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-77.txt	66	2923	2926	tak					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-77.txt	67	2960	2963	tak					1	1	0	0	0	0	0	0	0	0	0	0	0
