Subcorp	Filename	ID	Start	End	Text	Comment	Role	ParentID	doc_completeness	prodrop	1st_S	1st_DO	1st_IO	1st_P	2nd_S	2nd_DO	2nd_IO	2nd_P	3rd_S	3rd_DO	3rd_IO	3rd_P
Texts	2003-81.txt	3	108	113	boleh					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-81.txt	3	121	125	lagi					1	0	0	0	0	0	0	0	0	0	1	0	0
Texts	2003-81.txt	6	206	211	Boleh					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-81.txt	7	229	232	Nak					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-81.txt	8	254	257	nak					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-81.txt	11	339	343	Enam					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-81.txt	12	367	372	Mahal					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-81.txt	13	386	389	Tak					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-81.txt	14	406	409	Nak					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-81.txt	15	428	433	Boleh					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-81.txt	15	441	445	lagi					1	0	0	0	0	0	0	0	0	0	1	0	0
Texts	2003-81.txt	16	470	476	kurang					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-81.txt	16	477	480	dua					1	0	0	0	0	0	0	0	0	0	1	0	0
Texts	2003-81.txt	17	504	507	tak					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-81.txt	18	529	536	Seratus					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-81.txt	19	565	570	dapat					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-81.txt	19	571	576	murah					1	0	0	0	0	0	0	0	0	0	1	0	0
Texts	2003-81.txt	20	638	642	bagi					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-81.txt	21	655	659	jual					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-81.txt	21	660	665	tujuh					1	0	0	0	0	0	0	0	0	0	1	0	0
Texts	2003-81.txt	21	666	670	bagi					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-81.txt	21	671	675	enam					1	0	0	0	0	0	0	1	0	0	0	0	0
Texts	2003-81.txt	22	729	734	cakap					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-81.txt	23	779	782	nak					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-81.txt	23	765	769	enam					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-81.txt	24	810	814	Bagi					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-81.txt	24	815	819	enam					1	0	0	0	0	0	0	0	0	0	0	1	0
Texts	2003-81.txt	24	849	852	tak					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-81.txt	25	885	890	niaga					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-81.txt	26	933	937	enam					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-81.txt	27	992	995	tak					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-81.txt	29	1076	1081	cakap					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-81.txt	29	1061	1064	Tak					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-81.txt	30	1127	1130	tak					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-81.txt	31	1159	1164	Cakap					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-81.txt	31	1175	1178	nak					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-81.txt	32	1210	1214	bagi					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-81.txt	32	1215	1219	enam					1	0	0	0	0	0	0	0	0	0	0	1	0
Texts	2003-81.txt	33	1271	1276	Turun					1	0	0	0	0	1	0	0	0	0	0	0	0
Texts	2003-81.txt	34	1298	1301	Tak					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-81.txt	35	1358	1364	datang					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-81.txt	35	1314	1318	Enam					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-81.txt	36	1390	1393	nak					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-81.txt	36	1422	1427	cakap					1	1	0	0	0	0	0	0	0	0	0	0	0
Texts	2003-81.txt	37	1477	1483	berapa					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-81.txt	37	1453	1457	enam					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-81.txt	38	1497	1504	Seratus					1	0	0	0	0	0	0	0	0	1	0	0	0
Texts	2003-81.txt	39	1526	1533	Seratus					1	0	0	0	0	0	0	0	0	1	0	0	0
